id,outcome,age,X,Y
23582,1,34,8.050381665,4.763041187
23583,1,39,8.050381665,4.763041187
23584,1,37,8.050381665,4.763041187
23585,0,39,8.050381665,4.763041187
23586,1,31,8.050381665,4.763041187
23587,1,39,8.050381665,4.763041187
23588,1,35,8.050381665,4.763041187
23589,0,30,7.98674978,4.811832188
23590,1,34,7.98674978,4.811832188
23591,1,26,7.98674978,4.811832188
23592,0,28,7.98674978,4.811832188
23593,1,29,7.98674978,4.811832188
23594,0,30,7.98674978,4.811832188
23595,0,36,7.98674978,4.811832188
23596,0,25,7.98674978,4.811832188
23597,1,30,7.98674978,4.811832188
23598,1,36,7.98674978,4.811832188
23599,1,29,7.98674978,4.811832188
23600,1,31,7.98674978,4.811832188
23601,1,37,7.98674978,4.811832188
23602,0,30,7.98674978,4.811832188
23603,0,27,7.98674978,4.811832188
23604,1,39,7.98674978,4.811832188
23605,1,28,7.98674978,4.811832188
23606,1,35,7.98674978,4.811832188
23607,1,38,7.98674978,4.811832188
23608,1,36,7.98674978,4.811832188
23609,0,32,7.98674978,4.811832188
23610,1,31,7.98674978,4.811832188
23611,1,30,7.98674978,4.811832188
23612,0,25,7.98674978,4.811832188
23613,0,31,7.98674978,4.811832188
23614,1,34,7.98674978,4.811832188
23615,1,34,7.98674978,4.811832188
23616,1,26,7.98674978,4.811832188
23617,1,28,7.98674978,4.811832188
23618,1,35,8.092393675,4.833147296
23619,1,35,8.092393675,4.833147296
23620,0,33,8.092393675,4.833147296
23621,0,29,8.092393675,4.833147296
23622,0,26,8.092393675,4.833147296
23623,0,34,8.130201868,4.856732668
23624,0,27,8.130201868,4.856732668
23625,1,40,8.130201868,4.856732668
23626,1,29,8.130201868,4.856732668
23627,0,24,8.130201868,4.856732668
23628,1,30,8.131814543,4.888079302
23629,1,29,8.131814543,4.888079302
23630,1,38,8.131814543,4.888079302
23631,1,36,8.131814543,4.888079302
23632,0,30,8.131814543,4.888079302
23633,0,30,8.131814543,4.888079302
23634,1,33,8.131814543,4.888079302
23635,1,26,8.131814543,4.888079302
23636,1,31,8.131814543,4.888079302
23637,1,32,8.131814543,4.888079302
23638,0,27,8.131814543,4.888079302
23639,1,33,8.131814543,4.888079302
23640,0,26,8.131814543,4.888079302
23641,1,35,8.229061346,4.798273511
23642,1,34,8.229061346,4.798273511
23643,0,27,8.229061346,4.798273511
23644,0,31,8.26182848,4.776067336
23645,0,27,8.26182848,4.776067336
23646,0,32,8.26182848,4.776067336
23647,1,32,8.26182848,4.776067336
23648,1,38,8.26182848,4.776067336
23649,1,37,8.26182848,4.776067336
23650,1,36,8.26182848,4.776067336
23651,0,31,8.26182848,4.776067336
23652,0,28,8.26182848,4.776067336
23653,0,27,8.26182848,4.776067336
23654,0,32,8.26182848,4.776067336
23655,0,24,8.26182848,4.776067336
23656,0,33,8.26182848,4.776067336
23657,1,28,8.26182848,4.776067336
23658,1,36,8.26182848,4.776067336
23659,1,33,8.26182848,4.776067336
23660,1,33,8.26182848,4.776067336
23661,0,26,8.26182848,4.776067336
23662,1,37,8.26182848,4.776067336
23663,0,29,8.26182848,4.776067336
23664,0,26,8.221062482,4.754705781
23665,1,30,8.221062482,4.754705781
23666,1,37,8.221062482,4.754705781
23667,1,29,8.221062482,4.754705781
23668,0,31,8.221062482,4.754705781
23669,0,27,8.221062482,4.754705781
23670,0,24,8.221062482,4.754705781
23671,1,32,8.221062482,4.754705781
23672,1,28,8.221062482,4.754705781
23673,0,28,8.177621485,4.67283711
23674,0,30,8.177621485,4.67283711
23675,1,28,8.186289651,4.721317285
23676,0,26,8.186289651,4.721317285
23677,1,31,8.186289651,4.721317285
23678,0,27,8.186289651,4.721317285
23679,0,30,8.168207766,4.666798112
23680,1,34,8.168207766,4.666798112
23681,1,31,8.168207766,4.666798112
23682,1,38,8.168207766,4.666798112
23683,1,38,8.168207766,4.666798112
23684,0,37,8.168207766,4.666798112
23685,0,39,8.168207766,4.666798112
23686,1,34,8.168207766,4.666798112
23687,1,35,8.168207766,4.666798112
23688,1,38,8.168207766,4.666798112
23689,0,32,8.168207766,4.666798112
23690,0,32,8.168207766,4.666798112
23691,0,32,8.168207766,4.666798112
23692,1,36,8.168207766,4.666798112
23693,0,26,8.168207766,4.666798112
23694,1,37,8.117634002,4.715189756
23695,0,26,8.117634002,4.715189756
23696,0,27,8.117634002,4.715189756
23697,1,32,8.117634002,4.715189756
23698,0,29,8.115759247,4.744125744
23699,1,31,8.115759247,4.744125744
23700,1,38,8.115759247,4.744125744
23701,0,27,8.115759247,4.744125744
23702,1,33,8.115759247,4.744125744
23703,0,28,8.115759247,4.744125744
23704,1,30,8.115759247,4.744125744
23705,1,34,8.115759247,4.744125744
23706,0,39,8.115759247,4.744125744
23707,1,32,8.115759247,4.744125744
23708,0,27,8.115759247,4.744125744
23709,0,26,8.011233521,4.650380684
23710,1,28,8.011233521,4.650380684
23711,0,27,8.011233521,4.650380684
23712,0,26,8.011233521,4.650380684
23713,1,33,8.011233521,4.650380684
23714,1,28,8.011233521,4.650380684
23715,0,28,8.011233521,4.650380684
23716,0,28,8.011233521,4.650380684
23717,1,30,8.011233521,4.650380684
23718,0,30,8.011233521,4.650380684
23719,1,28,8.011233521,4.650380684
23720,0,30,8.011233521,4.650380684
23721,1,31,8.011233521,4.650380684
23722,1,28,8.054354935,4.644269275
23723,1,31,8.054354935,4.644269275
23724,1,31,8.054354935,4.644269275
23725,0,37,8.054354935,4.644269275
23726,1,37,8.054354935,4.644269275
23727,1,39,8.054354935,4.644269275
23728,1,36,8.054354935,4.644269275
23729,1,34,8.054354935,4.644269275
23730,1,30,8.054354935,4.644269275
23731,0,34,8.054354935,4.644269275
23732,0,25,8.054354935,4.644269275
23733,0,36,8.054354935,4.644269275
23734,1,33,8.054354935,4.644269275
23735,1,38,8.054354935,4.644269275
23736,1,33,8.054354935,4.644269275
23737,0,34,8.054354935,4.644269275
23738,0,28,8.054354935,4.644269275
23739,1,36,8.054354935,4.644269275
23740,1,34,7.928150358,4.827225512
23741,1,33,7.928150358,4.827225512
23742,1,30,7.928150358,4.827225512
23743,1,31,7.928150358,4.827225512
23744,1,28,7.928150358,4.827225512
23745,0,28,7.928150358,4.827225512
23746,0,35,7.928150358,4.827225512
23747,0,34,7.928150358,4.827225512
23748,0,27,7.928150358,4.827225512
23749,0,27,7.928150358,4.827225512
23750,0,27,7.928150358,4.827225512
23751,0,32,7.928150358,4.827225512
23752,0,34,7.928150358,4.827225512
23753,0,27,7.928150358,4.827225512
23754,1,30,7.928150358,4.827225512
23755,1,28,7.928150358,4.827225512
23756,1,31,7.928150358,4.827225512
23757,1,33,7.928150358,4.827225512
23758,1,31,7.928759047,4.756236706
23759,0,36,7.928759047,4.756236706
23760,0,32,7.928759047,4.756236706
23761,0,36,7.928759047,4.756236706
23762,0,28,7.928759047,4.756236706
23763,0,28,7.928759047,4.756236706
23764,0,25,7.928759047,4.756236706
23765,1,38,8.019914352,4.747386278
23766,0,37,8.019914352,4.747386278
23767,1,39,8.019914352,4.747386278
23768,0,36,8.019914352,4.747386278
23769,0,31,8.019914352,4.747386278
23770,0,25,8.019914352,4.747386278
23771,1,29,8.019914352,4.747386278
23772,1,37,7.920618993,4.584396906
23773,1,37,7.920618993,4.584396906
23774,0,34,7.920618993,4.584396906
23775,1,35,7.922352233,4.649614871
23776,1,38,7.922352233,4.649614871
23777,0,30,7.922352233,4.649614871
23778,1,37,7.922352233,4.649614871
23779,1,31,7.922352233,4.649614871
23780,1,33,7.922352233,4.649614871
23781,1,34,7.908059403,4.678868018
23782,1,37,7.959951668,4.654768937
23783,0,27,7.959951668,4.654768937
23784,1,31,7.959951668,4.654768937
23785,1,37,7.959951668,4.654768937
23786,1,37,7.959951668,4.654768937
23787,1,33,7.959951668,4.654768937
23788,0,25,7.959951668,4.654768937
23789,0,28,7.959951668,4.654768937
23790,1,31,7.959951668,4.654768937
23791,0,34,7.959951668,4.654768937
23792,1,33,7.959951668,4.654768937
23793,0,31,7.959951668,4.654768937
23794,1,29,7.950163247,4.651710712
23795,1,33,7.950163247,4.651710712
23796,1,35,7.950163247,4.651710712
23797,0,33,7.950163247,4.651710712
23798,0,26,7.950163247,4.651710712
23799,0,27,7.950163247,4.651710712
23800,1,28,7.950163247,4.651710712
23801,1,32,7.950163247,4.651710712
23802,0,30,7.950163247,4.651710712
23803,0,30,7.950163247,4.651710712
23804,0,34,7.950163247,4.651710712
23805,0,28,7.950163247,4.651710712
23806,0,29,7.950163247,4.651710712
23807,0,33,7.815762098,4.675533214
23808,1,38,7.815762098,4.675533214
23809,0,35,7.815762098,4.675533214
23810,0,31,7.883518514,4.602237887
23811,1,34,7.883518514,4.602237887
23812,1,28,7.883518514,4.602237887
23813,0,26,7.883518514,4.602237887
23814,1,32,7.883518514,4.602237887
23815,0,32,7.842861378,4.640016648
23816,1,26,7.965196246,4.576754208
23817,1,30,7.965196246,4.576754208
23818,1,28,7.965196246,4.576754208
23819,0,27,7.965196246,4.576754208
23820,1,25,7.965196246,4.576754208
23821,1,36,7.609940617,4.525292528
23822,1,35,7.609940617,4.525292528
23823,0,28,7.609940617,4.525292528
23824,1,26,7.609940617,4.525292528
23825,0,27,7.609940617,4.525292528
23826,0,27,7.609940617,4.525292528
23827,1,33,7.654595671,4.642163319
23828,1,35,7.654595671,4.642163319
23829,1,32,7.654595671,4.642163319
23830,1,34,7.654595671,4.642163319
23831,1,36,7.654595671,4.642163319
23832,1,34,7.654595671,4.642163319
23833,0,29,7.561893587,4.584453025
23834,0,28,7.561893587,4.584453025
23835,0,27,7.561893587,4.584453025
23836,0,34,7.561893587,4.584453025
23837,1,32,7.561893587,4.584453025
23838,0,38,7.703750318,4.684600759
23839,0,31,7.703750318,4.684600759
23840,0,33,7.703750318,4.684600759
23841,0,25,7.703750318,4.684600759
23842,1,37,7.703750318,4.684600759
23843,1,33,7.703750318,4.684600759
23844,1,39,7.694903905,4.618245655
23845,1,28,7.694903905,4.618245655
23846,0,29,7.694903905,4.618245655
23847,1,33,6.693556937,5.197396382
23848,0,34,6.693556937,5.197396382
23849,1,38,6.646099242,5.262872345
23850,1,34,6.646099242,5.262872345
23851,1,32,6.646099242,5.262872345
23852,1,36,6.646099242,5.262872345
23853,0,28,6.646099242,5.262872345
23854,0,28,6.646099242,5.262872345
23855,0,29,6.669045996,5.350361722
23856,0,27,6.669045996,5.350361722
23857,0,29,6.669045996,5.350361722
23858,1,38,6.669045996,5.350361722
23859,1,32,6.669045996,5.350361722
23860,1,32,6.669045996,5.350361722
23861,1,32,6.678312173,5.390353154
23862,1,33,6.678312173,5.390353154
23863,0,25,6.678312173,5.390353154
23864,1,28,6.678312173,5.390353154
23865,1,27,6.678312173,5.390353154
23866,0,36,6.705553342,5.470800811
23867,1,24,6.705553342,5.470800811
23868,0,27,6.705553342,5.470800811
23869,1,38,6.705553342,5.470800811
23870,0,31,6.705553342,5.470800811
23871,1,27,6.705553342,5.470800811
23872,0,30,6.669478217,5.129821538
23873,0,24,6.669478217,5.129821538
23874,0,27,6.669478217,5.129821538
23875,0,36,6.669478217,5.129821538
23876,0,38,6.669478217,5.129821538
23877,0,29,6.669478217,5.129821538
23878,0,28,6.669478217,5.129821538
23879,0,28,6.669478217,5.129821538
23880,1,29,6.669478217,5.129821538
23881,1,30,6.669478217,5.129821538
23882,1,32,6.669478217,5.129821538
23883,0,27,6.669478217,5.129821538
23884,1,35,6.669478217,5.129821538
23885,1,31,6.669478217,5.129821538
23886,0,31,6.669478217,5.129821538
23887,1,38,6.669478217,5.129821538
23888,0,26,6.669478217,5.129821538
23889,1,38,6.669478217,5.129821538
23890,1,34,6.669478217,5.129821538
23891,1,32,6.669478217,5.129821538
23892,1,32,6.669478217,5.129821538
23893,1,36,6.669478217,5.129821538
23894,1,40,6.664103197,5.064850021
23895,1,39,6.664103197,5.064850021
23896,1,37,6.664103197,5.064850021
23897,1,29,6.664103197,5.064850021
23898,0,33,6.664103197,5.064850021
23899,0,30,6.664103197,5.064850021
23900,0,29,6.664103197,5.064850021
23901,0,29,6.664103197,5.064850021
23902,1,37,6.664103197,5.064850021
23903,1,38,6.664103197,5.064850021
23904,0,38,6.664103197,5.064850021
23905,1,35,6.664103197,5.064850021
23906,1,32,6.664103197,5.064850021
23907,1,30,6.664103197,5.064850021
23908,0,29,6.664103197,5.064850021
23909,0,25,6.664103197,5.064850021
23910,1,24,6.664103197,5.064850021
23911,0,28,6.664103197,5.064850021
23912,1,36,6.664103197,5.064850021
23913,0,26,6.664103197,5.064850021
23914,0,33,6.664103197,5.064850021
23915,0,33,6.664103197,5.064850021
23916,1,34,6.664103197,5.064850021
23917,1,28,6.664103197,5.064850021
23918,1,34,6.664103197,5.064850021
23919,0,28,6.664103197,5.064850021
23920,1,40,6.664103197,5.064850021
23921,0,25,6.63570162,4.968638359
23922,0,27,6.63570162,4.968638359
23923,1,24,6.63570162,4.968638359
23924,0,29,6.63570162,4.968638359
23925,0,28,6.63570162,4.968638359
23926,1,25,6.63570162,4.968638359
23927,0,39,6.63570162,4.968638359
23928,0,27,6.63570162,4.968638359
23929,0,27,6.63570162,4.968638359
23930,0,32,6.5015633,5.184484751
23931,0,27,6.5015633,5.184484751
23932,1,35,6.5015633,5.184484751
23933,1,35,6.5015633,5.184484751
23934,1,30,6.5015633,5.184484751
23935,1,38,6.5015633,5.184484751
23936,1,38,6.5015633,5.184484751
23937,0,29,6.58438986,5.139100422
23938,0,28,6.58438986,5.139100422
23939,1,36,6.58438986,5.139100422
23940,1,34,6.58438986,5.139100422
23941,0,26,6.545478282,5.110987328
23942,0,30,6.545478282,5.110987328
23943,1,37,6.545478282,5.110987328
23944,0,36,6.545478282,5.110987328
23945,1,31,6.545478282,5.110987328
23946,0,26,6.545478282,5.110987328
23947,1,38,6.545478282,5.110987328
23948,1,38,6.553469135,5.076914477
23949,1,32,6.553469135,5.076914477
23950,1,40,6.553469135,5.076914477
23951,0,37,6.553469135,5.076914477
23952,0,26,6.553469135,5.076914477
23953,0,25,6.553469135,5.076914477
23954,0,30,6.566782298,5.00402406
23955,1,29,6.566782298,5.00402406
23956,1,29,6.566782298,5.00402406
23957,0,29,6.566782298,5.00402406
23958,1,34,6.566782298,5.00402406
23959,0,31,6.566782298,5.00402406
23960,0,31,6.566782298,5.00402406
23961,1,25,6.566782298,5.00402406
23962,1,39,6.566782298,5.00402406
23963,0,31,6.566782298,5.00402406
23964,1,34,6.566782298,5.00402406
23965,1,32,6.462031849,4.734044606
23966,1,36,6.462031849,4.734044606
23967,1,37,6.462031849,4.734044606
23968,1,35,6.462031849,4.734044606
23969,1,37,6.462031849,4.734044606
23970,1,39,6.462031849,4.734044606
23971,0,31,6.462031849,4.734044606
23972,0,30,6.462031849,4.734044606
23973,1,35,6.462031849,4.734044606
23974,1,31,6.462031849,4.734044606
23975,1,30,6.462031849,4.734044606
23976,0,27,6.462031849,4.734044606
23977,1,40,6.462031849,4.734044606
23978,0,29,6.462031849,4.734044606
23979,0,29,6.462031849,4.734044606
23980,0,32,6.462031849,4.734044606
23981,1,36,6.661777157,4.90843718
23982,0,32,6.661777157,4.90843718
23983,1,31,6.661777157,4.90843718
23984,1,33,6.661777157,4.90843718
23985,0,27,6.661777157,4.90843718
23986,1,31,6.661777157,4.90843718
23987,0,29,6.661777157,4.90843718
23988,1,34,6.661777157,4.90843718
23989,0,26,6.661777157,4.90843718
23990,1,33,6.661777157,4.90843718
23991,1,30,6.661777157,4.90843718
23992,0,34,6.682846412,4.906941842
23993,0,34,6.682846412,4.906941842
23994,1,31,6.610522446,4.879661057
23995,1,34,6.610522446,4.879661057
23996,1,39,6.610522446,4.879661057
23997,0,29,6.610522446,4.879661057
23998,0,35,6.610522446,4.879661057
23999,0,27,6.610522446,4.879661057
24000,1,33,6.610522446,4.879661057
24001,1,30,6.610522446,4.879661057
24002,1,33,6.648629082,4.849258598
24003,1,35,6.648629082,4.849258598
24004,1,39,6.648629082,4.849258598
24005,1,32,6.648629082,4.849258598
24006,0,29,6.648629082,4.849258598
24007,0,25,6.648629082,4.849258598
24008,1,28,6.648629082,4.849258598
24009,1,37,6.648629082,4.849258598
24010,0,26,6.648629082,4.849258598
24011,1,38,6.648629082,4.849258598
24012,1,28,6.648629082,4.849258598
24013,1,36,6.648629082,4.849258598
24014,0,30,6.648629082,4.849258598
24015,1,37,6.648629082,4.849258598
24016,1,28,6.648004706,4.835645695
24017,1,39,6.648004706,4.835645695
24018,1,31,6.648004706,4.835645695
24019,1,39,6.648004706,4.835645695
24020,0,29,6.648004706,4.835645695
24021,1,38,6.648004706,4.835645695
24022,1,27,6.648004706,4.835645695
24023,1,38,6.648004706,4.835645695
24024,1,40,6.648004706,4.835645695
24025,1,34,6.648004706,4.835645695
24026,0,32,6.648004706,4.835645695
24027,1,37,6.648004706,4.835645695
24028,0,36,6.648004706,4.835645695
24029,0,29,6.648004706,4.835645695
24030,1,38,6.648004706,4.835645695
24031,1,31,6.648004706,4.835645695
24032,1,36,6.648004706,4.835645695
24033,0,26,6.648004706,4.835645695
24034,1,30,6.648004706,4.835645695
24035,1,34,6.648004706,4.835645695
24036,0,27,6.648004706,4.835645695
24037,1,37,6.648004706,4.835645695
24038,1,35,6.648004706,4.835645695
24039,0,37,6.648004706,4.835645695
24040,1,36,6.648004706,4.835645695
24041,1,37,6.648004706,4.835645695
24042,1,39,6.648004706,4.835645695
24043,1,32,6.648004706,4.835645695
24044,1,34,6.648004706,4.835645695
24045,1,38,6.648004706,4.835645695
24046,1,35,6.648004706,4.835645695
24047,0,28,6.648004706,4.835645695
24048,1,37,6.648004706,4.835645695
24049,1,40,6.648004706,4.835645695
24050,1,37,6.648004706,4.835645695
24051,1,30,6.648004706,4.835645695
24052,1,38,6.648004706,4.835645695
24053,0,35,6.648004706,4.835645695
24054,1,40,6.765500997,4.73165846
24055,1,32,6.765500997,4.73165846
24056,1,36,6.765500997,4.73165846
24057,1,24,6.765500997,4.73165846
24058,1,37,6.765500997,4.73165846
24059,1,38,6.765500997,4.73165846
24060,1,30,6.759326548,4.741123686
24061,1,33,6.759326548,4.741123686
24062,1,36,6.759326548,4.741123686
24063,1,29,6.759326548,4.741123686
24064,0,34,6.759326548,4.741123686
24065,1,33,6.759326548,4.741123686
24066,1,36,6.759326548,4.741123686
24067,0,34,6.769837852,4.505996775
24068,0,29,6.769837852,4.505996775
24069,1,31,6.769837852,4.505996775
24070,1,31,6.769837852,4.505996775
24071,1,25,6.788647542,4.723864832
24072,0,26,6.788647542,4.723864832
24073,0,29,6.788647542,4.723864832
24074,1,33,6.788647542,4.723864832
24075,0,25,6.788647542,4.723864832
24076,1,37,6.841861439,4.76882895
24077,0,35,6.841861439,4.76882895
24078,0,32,6.841861439,4.76882895
24079,0,27,6.841861439,4.76882895
24080,0,29,6.841861439,4.76882895
24081,1,32,6.841861439,4.76882895
24082,0,27,6.841861439,4.76882895
24083,1,39,6.841861439,4.76882895
24084,0,28,6.841861439,4.76882895
24085,0,28,6.841861439,4.76882895
24086,1,27,6.841861439,4.76882895
24087,0,34,6.841861439,4.76882895
24088,1,37,6.841861439,4.76882895
24089,0,38,6.841861439,4.76882895
24090,1,32,6.784024958,4.848528013
24091,0,29,6.784024958,4.848528013
24092,0,25,6.784024958,4.848528013
24093,1,34,6.784024958,4.848528013
24094,1,28,6.784024958,4.848528013
24095,1,29,6.784024958,4.848528013
24096,1,40,6.784024958,4.848528013
24097,1,39,6.64141483,4.860072002
24098,1,29,6.64141483,4.860072002
24099,0,28,6.64141483,4.860072002
24100,1,38,6.64141483,4.860072002
24101,1,35,6.64141483,4.860072002
24102,0,40,6.64141483,4.860072002
24103,1,33,6.64141483,4.860072002
24104,0,29,6.64141483,4.860072002
24105,0,33,6.64141483,4.860072002
24106,0,29,6.64141483,4.860072002
24107,0,29,6.780489225,4.783816063
24108,0,36,6.780489225,4.783816063
24109,0,29,6.780489225,4.783816063
24110,1,32,6.780489225,4.783816063
24111,0,36,6.780489225,4.783816063
24112,0,39,6.780489225,4.783816063
24113,1,36,6.780489225,4.783816063
24114,0,25,6.780489225,4.783816063
24115,0,27,6.846061446,4.774650953
24116,0,37,6.846061446,4.774650953
24117,0,27,6.846061446,4.774650953
24118,1,36,6.846061446,4.774650953
24119,0,24,6.846061446,4.774650953
24120,1,32,6.846061446,4.774650953
24121,0,33,6.846061446,4.774650953
24122,1,30,6.846061446,4.774650953
24123,1,32,6.846061446,4.774650953
24124,0,36,6.846061446,4.774650953
24125,1,31,6.846061446,4.774650953
24126,0,25,6.846061446,4.774650953
24127,0,26,6.877555778,4.730865521
24128,0,33,6.877555778,4.730865521
24129,1,39,6.877555778,4.730865521
24130,0,31,6.877555778,4.730865521
24131,0,34,6.868312056,4.729399376
24132,0,28,6.868312056,4.729399376
24133,1,25,6.868312056,4.729399376
24134,1,27,6.868312056,4.729399376
24135,1,32,6.868312056,4.729399376
24136,0,34,6.867025466,4.749619244
24137,0,28,6.867025466,4.749619244
24138,0,31,6.867025466,4.749619244
24139,0,26,6.867025466,4.749619244
24140,1,35,6.867025466,4.749619244
24141,0,39,6.867025466,4.749619244
24142,0,25,6.867025466,4.749619244
24143,0,30,6.867025466,4.749619244
24144,0,28,6.867025466,4.749619244
24145,0,33,6.867025466,4.749619244
24146,0,27,6.810279392,5.172360745
24147,0,29,6.810279392,5.172360745
24148,1,38,6.810279392,5.172360745
24149,1,39,6.810279392,5.172360745
24150,0,32,6.810279392,5.172360745
24151,1,37,6.810279392,5.172360745
24152,0,25,6.810279392,5.172360745
24153,0,27,6.810279392,5.172360745
24154,0,32,6.810279392,5.172360745
24155,0,32,6.810279392,5.172360745
24156,1,33,6.810279392,5.172360745
24157,0,29,6.810279392,5.172360745
24158,0,30,6.810279392,5.172360745
24159,0,28,6.810279392,5.172360745
24160,0,29,6.810279392,5.172360745
24161,1,37,6.745211975,5.068783045
24162,0,30,6.745211975,5.068783045
24163,1,34,6.745211975,5.068783045
24164,0,32,6.745211975,5.068783045
24165,1,30,6.745211975,5.068783045
24166,1,35,6.745211975,5.068783045
24167,0,25,6.745211975,5.068783045
24168,0,26,6.745211975,5.068783045
24169,1,34,6.745211975,5.068783045
24170,1,28,6.745211975,5.068783045
24171,1,36,6.745211975,5.068783045
24172,1,39,6.745211975,5.068783045
24173,1,32,6.745211975,5.068783045
24174,0,31,6.745211975,5.068783045
24175,1,38,6.75626752,4.912005338
24176,1,33,6.75626752,4.912005338
24177,0,27,6.75626752,4.912005338
24178,1,32,6.75626752,4.912005338
24179,0,28,6.75626752,4.912005338
24180,0,28,6.75626752,4.912005338
24181,1,39,6.75626752,4.912005338
24182,1,38,6.75626752,4.912005338
24183,1,37,6.75626752,4.912005338
24184,0,26,6.75626752,4.912005338
24185,1,38,6.75626752,4.912005338
24186,0,36,6.857713821,4.912256667
24187,0,29,6.857713821,4.912256667
24188,0,38,6.857713821,4.912256667
24189,1,36,6.857713821,4.912256667
24190,0,32,6.857713821,4.912256667
24191,0,32,6.857713821,4.912256667
24192,0,29,6.857713821,4.912256667
24193,0,35,6.857713821,4.912256667
24194,0,32,6.857713821,4.912256667
24195,1,36,6.857713821,4.912256667
24196,0,36,6.857713821,4.912256667
24197,1,32,6.857713821,4.912256667
24198,1,40,6.857713821,4.912256667
24199,0,26,6.857713821,4.912256667
24200,0,38,6.857713821,4.912256667
24201,1,33,6.83103407,5.084783691
24202,1,33,6.83103407,5.084783691
24203,1,32,6.83103407,5.084783691
24204,1,39,6.83103407,5.084783691
24205,1,35,6.83103407,5.084783691
24206,0,28,6.83103407,5.084783691
24207,1,31,6.83103407,5.084783691
24208,1,40,6.83103407,5.084783691
24209,1,35,6.83103407,5.084783691
24210,1,31,6.83103407,5.084783691
24211,1,35,6.83103407,5.084783691
24212,0,26,6.83103407,5.084783691
24213,1,40,6.83103407,5.084783691
24214,1,36,6.83103407,5.084783691
24215,0,25,6.83103407,5.084783691
24216,1,35,6.83103407,5.084783691
24217,1,37,6.83103407,5.084783691
24218,1,35,6.83103407,5.084783691
24219,0,34,6.83103407,5.084783691
24220,0,26,6.83103407,5.084783691
24221,0,32,6.83103407,5.084783691
24222,0,28,6.83103407,5.084783691
24223,0,28,6.83103407,5.084783691
24224,1,36,6.910898493,5.131533156
24225,0,29,6.910898493,5.131533156
24226,0,32,6.910898493,5.131533156
24227,1,37,6.910898493,5.131533156
24228,1,33,6.910898493,5.131533156
24229,1,35,6.910898493,5.131533156
24230,0,27,6.910898493,5.131533156
24231,1,33,6.910898493,5.131533156
24232,1,30,6.910898493,5.131533156
24233,1,39,6.910898493,5.131533156
24234,1,36,6.910898493,5.131533156
24235,1,34,6.910898493,5.131533156
24236,1,30,6.910898493,5.131533156
24237,0,28,6.910898493,5.131533156
24238,1,37,6.876605031,4.988751432
24239,0,27,6.876605031,4.988751432
24240,0,27,6.876605031,4.988751432
24241,0,36,6.876605031,4.988751432
24242,0,27,6.876605031,4.988751432
24243,0,32,6.876605031,4.988751432
24244,1,31,6.876605031,4.988751432
24245,1,38,6.876605031,4.988751432
24246,1,33,6.876605031,4.988751432
24247,1,34,6.876605031,4.988751432
24248,0,24,6.876605031,4.988751432
24249,0,27,6.876605031,4.988751432
24250,0,33,6.876605031,4.988751432
24251,1,39,6.876605031,4.988751432
24252,1,30,6.876605031,4.988751432
24253,1,34,6.876605031,4.988751432
24254,0,28,6.876605031,4.988751432
24255,0,29,6.876605031,4.988751432
24256,0,30,7.017868855,4.951388333
24257,0,29,7.017868855,4.951388333
24258,0,26,7.017868855,4.951388333
24259,0,33,7.017868855,4.951388333
24260,0,24,7.017868855,4.951388333
24261,0,39,7.017868855,4.951388333
24262,0,38,7.017868855,4.951388333
24263,1,36,7.128231568,5.121013479
24264,0,25,7.093284328,5.125887606
24265,0,27,7.093284328,5.125887606
24266,0,29,7.093284328,5.125887606
24267,1,29,7.093284328,5.125887606
24268,0,29,7.093284328,5.125887606
24269,1,30,7.093284328,5.125887606
24270,0,29,7.093284328,5.125887606
24271,0,30,7.093284328,5.125887606
24272,1,26,7.093284328,5.125887606
24273,1,38,7.102388559,5.033714261
24274,0,34,7.102388559,5.033714261
24275,0,26,7.102388559,5.033714261
24276,1,32,7.102388559,5.033714261
24277,0,26,7.102388559,5.033714261
24278,0,29,7.102388559,5.033714261
24279,1,28,7.05108303,4.985584193
24280,1,39,7.05108303,4.985584193
24281,1,37,7.05108303,4.985584193
24282,0,28,7.05108303,4.985584193
24283,0,31,7.05108303,4.985584193
24284,0,28,7.05108303,4.985584193
24285,1,33,7.05108303,4.985584193
24286,1,33,7.05108303,4.985584193
24287,0,32,7.05108303,4.985584193
24288,0,27,7.05108303,4.985584193
24289,1,36,7.05108303,4.985584193
24290,0,29,7.05108303,4.985584193
24291,0,30,7.05108303,4.985584193
24292,1,35,7.037649542,5.014071541
24293,0,33,7.037649542,5.014071541
24294,1,37,7.037649542,5.014071541
24295,1,32,7.037649542,5.014071541
24296,0,28,7.037649542,5.014071541
24297,1,37,7.037649542,5.014071541
24298,1,30,7.037649542,5.014071541
24299,0,31,7.037649542,5.014071541
24300,0,34,7.037649542,5.014071541
24301,1,37,7.122783777,5.020122788
24302,1,37,7.122783777,5.020122788
24303,1,33,7.122783777,5.020122788
24304,1,37,7.122783777,5.020122788
24305,1,37,7.122783777,5.020122788
24306,1,37,7.122783777,5.020122788
24307,1,35,7.122783777,5.020122788
24308,1,38,7.122783777,5.020122788
24309,1,37,7.122783777,5.020122788
24310,0,24,7.122783777,5.020122788
24311,1,40,7.208169387,5.083588975
24312,1,32,7.208169387,5.083588975
24313,1,30,7.208169387,5.083588975
24314,0,35,7.208169387,5.083588975
24315,0,26,7.208169387,5.083588975
24316,1,30,7.208169387,5.083588975
24317,1,28,7.208169387,5.083588975
